
Standard & Poors 500 Index,Last: 4164,Change:  52.92
"Date: February 7, 2023 at 5:34 PM EST",Bid: 4099.96,Ask: 4203.0601,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Feb 07 2023,SPXW230207C04330000,0.1,0,0,0.05,0,0,0,0,4,4330.00,SPXW230207P04330000,216.3,0,157.8,173.8,0,0,0,0,7
Tue Feb 07 2023,SPXW230207C04340000,0.15,0,0,0.05,0,0,0,0,37,4340.00,SPXW230207P04340000,0,0,167.8,183.8,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04350000,0.05,0.025,0,0.05,2,0,0,0,687,4350.00,SPXW230207P04350000,255.1,15.05,177.8,193.8,2,0,0,0,2
Tue Feb 07 2023,SPXW230207C04375000,0.05,0,0,0.05,0,0,0,0,328,4375.00,SPXW230207P04375000,0,0,202.6,218.6,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04400000,0.05,0,0,0.05,0,0,0,0,2182,4400.00,SPXW230207P04400000,422.6,0,219.7,243.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04425000,0.05,0,0,0.05,0,0,0,0,275,4425.00,SPXW230207P04425000,0,0,244.8,268.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04450000,0.05,0.025,0,0.05,1,0,0,0,47,4450.00,SPXW230207P04450000,0,0,269.7,293.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04475000,0.05,0,0,0.05,0,0,0,0,260,4475.00,SPXW230207P04475000,0,0,294.7,318.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04500000,0.05,0,0,0.05,0,0,0,0,546,4500.00,SPXW230207P04500000,361.03,-28.97,319.7,343.7,3,0,0,0,3
Tue Feb 07 2023,SPXW230207C04600000,0.05,0,0,0.05,0,0,0,0,2291,4600.00,SPXW230207P04600000,439.85,-50.15,419.7,443.7,1,0,0,0,1
Tue Feb 07 2023,SPXW230207C04700000,0,0,0,0.05,0,0,0,0,0,4700.00,SPXW230207P04700000,0,0,519.7,543.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C04800000,0.05,0,0,0.05,0,0,0,0,1501,4800.00,SPXW230207P04800000,0,0,619.7,643.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C05000000,0,0,0,0.05,0,0,0,0,0,5000.00,SPXW230207P05000000,0,0,819.7,843.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C05200000,0,0,0,0.05,0,0,0,0,0,5200.00,SPXW230207P05200000,0,0,1019.7,1043.7,0,0,0,0,0
Tue Feb 07 2023,SPXW230207C05400000,0,0,0,0.05,0,0,0,0,0,5400.00,SPXW230207P05400000,0,0,1219.7,1243.7,0,0,0,0,0
Wed Feb 08 2023,SPXW230208C01000000,3111.3,0,3148.7,3159.2,0,0,1,0,19,1000.00,SPXW230208P01000000,0,0,0,0.05,0,7.6628,0,0,0
Wed Feb 08 2023,SPXW230208C01200000,2911.3,0,2948.7,2959.2,0,0,1,0,15,1200.00,SPXW230208P01200000,0,0,0,0.05,0,6.699,0,0,0
Wed Feb 08 2023,SPXW230208C01400000,0,0,2748.7,2759.2,0,0,1,0,8,1400.00,SPXW230208P01400000,0,0,0,0.05,0,5.8867,0,0,0
Wed Feb 08 2023,SPXW230208C01600000,0,0,2548.5,2559.2,0,0,1,0,2,1600.00,SPXW230208P01600000,0,0,0,0.05,0,5.184,0,0,0
Wed Feb 08 2023,SPXW230208C01800000,2301.4,-9.45,2348.8,2359.2,7,0,1,0,7,1800.00,SPXW230208P01800000,0,0,0,0.05,0,4.5645,0,0,0
Wed Feb 08 2023,SPXW230208C02000000,0,0,2148.8,2159.3,0,0,1,0,0,2000.00,SPXW230208P02000000,0,0,0,0.05,0,4.0099,-0.0001,0,0
Wed Feb 08 2023,SPXW230208C02200000,0,0,1948.8,1959.3,0,0,1,0,0,2200.00,SPXW230208P02200000,0.05,0,0,0.05,0,3.5075,-0.0001,0,2
Wed Feb 08 2023,SPXW230208C02400000,1713.4,0,1748.9,1759.3,0,0,1,0,5,2400.00,SPXW230208P02400000,0.05,0,0,0.05,0,3.0477,-0.0001,0,6
Wed Feb 08 2023,SPXW230208C02600000,0,0,1552.6,1558.5,0,0,1,0,6,2600.00,SPXW230208P02600000,0.15,0,0,0.05,0,2.6228,-0.0001,0,3
Wed Feb 08 2023,SPXW230208C02800000,1173.5,0,1348.9,1359.4,0,0,0.9999,0,2,2800.00,SPXW230208P02800000,0.05,0,0,0.05,0,2.2284,-0.0002,0,86
Wed Feb 08 2023,SPXW230208C03000000,1109.9,0,1152.6,1159.4,0,0,0.9998,0,307,3000.00,SPXW230208P03000000,0.05,0,0,0.05,0,1.8582,-0.0003,0,923
Wed Feb 08 2023,SPXW230208C03100000,0,0,1052.6,1059.4,0,0,0.9998,0,0,3100.00,SPXW230208P03100000,0.05,0,0,0.05,0,1.6814,-0.0003,0,301
Wed Feb 08 2023,SPXW230208C03150000,0,0,999,1009.4,0,0,0.9998,0,0,3150.00,SPXW230208P03150000,0.15,0,0,0.05,0,1.5948,-0.0004,0,173
Wed Feb 08 2023,SPXW230208C03200000,722.9,0,949.2,959.4,0,0,0.9997,0,1,3200.00,SPXW230208P03200000,0.1,0,0,0.05,0,1.5094,-0.0004,0,560
Wed Feb 08 2023,SPXW230208C03250000,0,0,899,909.4,0,0,0.9997,0,0,3250.00,SPXW230208P03250000,0.05,0,0,0.05,0,1.4251,-0.0004,0,1842
Wed Feb 08 2023,SPXW230208C03300000,711.78,0,852.8,859.5,0,0,0.9997,0,484,3300.00,SPXW230208P03300000,0.05,0,0,0.05,0,1.3419,-0.0004,0,528
Wed Feb 08 2023,SPXW230208C03350000,0,0,798.4,809.4,0,0,0.9996,0,0,3350.00,SPXW230208P03350000,0.05,0,0,0.05,0,1.2596,-0.0005,0,10548
Wed Feb 08 2023,SPXW230208C03400000,676.35,0,752.8,759.5,0,0,0.9996,0,2,3400.00,SPXW230208P03400000,0.05,0,0,0.05,0,1.1784,-0.0005,0,440
Wed Feb 08 2023,SPXW230208C03450000,660.3,0,702.8,709.5,0,0,0.9995,0,11,3450.00,SPXW230208P03450000,0.05,0,0,0.05,0,1.098,-0.0006,0,1892
Wed Feb 08 2023,SPXW230208C03500000,531.1,0,652.7,659.5,0,0,0.9995,0,32,3500.00,SPXW230208P03500000,0.05,0.025,0,0.05,2,1.0184,-0.0006,0,16465
Wed Feb 08 2023,SPXW230208C03550000,367.42,0,602.7,609.5,0,0,0.9994,0,23,3550.00,SPXW230208P03550000,0.05,0,0,0.05,0,0.9397,-0.0007,0,1686
Wed Feb 08 2023,SPXW230208C03600000,420.77,0,552.7,559.5,0,0,0.9993,0,144,3600.00,SPXW230208P03600000,0.05,0,0,0.05,24,0.8617,-0.0008,0,2877
Wed Feb 08 2023,SPXW230208C03625000,411.18,0,527.7,534.5,0,0,0.9993,0,53,3625.00,SPXW230208P03625000,0.05,0,0,0.05,0,0.8229,-0.0008,0,1283
Wed Feb 08 2023,SPXW230208C03650000,360.28,0,502.7,509.5,0,0,0.9992,0,28,3650.00,SPXW230208P03650000,0.05,-0.025,0,0.05,10,0.7843,-0.0009,0,644
Wed Feb 08 2023,SPXW230208C03675000,256.91,0,477.7,484.5,0,0,0.9992,0,9,3675.00,SPXW230208P03675000,0.05,-0.025,0,0.05,40,0.7459,-0.001,0,377
Wed Feb 08 2023,SPXW230208C03700000,434.25,23.8,452.7,459.5,1,0,0.9991,0,176,3700.00,SPXW230208P03700000,0.05,-0.025,0,0.05,13,0.7077,-0.001,0,8679
Wed Feb 08 2023,SPXW230208C03710000,430.09,29.64,439,449.5,2,0,0.9991,0,2,3710.00,SPXW230208P03710000,0.05,-0.025,0,0.05,305,0.6923,-0.001,0,5642
Wed Feb 08 2023,SPXW230208C03720000,282.3,0,429,439.5,0,0,0.999,0,20,3720.00,SPXW230208P03720000,0.05,-0.05,0,0.05,10,0.677,-0.0011,0,321
Wed Feb 08 2023,SPXW230208C03725000,415.32,29.87,424,434.5,16,0,0.999,0,25,3725.00,SPXW230208P03725000,0.05,-0.05,0,0.05,198,0.6694,-0.0011,0,1020
Wed Feb 08 2023,SPXW230208C03730000,404.25,23.8,419,429.5,1,0,0.999,0,5,3730.00,SPXW230208P03730000,0.05,-0.05,0,0.05,35,0.6618,-0.0011,0,298
Wed Feb 08 2023,SPXW230208C03740000,234.95,0,409.1,419.5,0,0,0.999,0,44,3740.00,SPXW230208P03740000,0.05,-0.05,0,0.05,152,0.6837,-0.0012,0,408
Wed Feb 08 2023,SPXW230208C03750000,426.24,65.79,399.1,409.5,55,0,0.9989,0,64,3750.00,SPXW230208P03750000,0.05,-0.075,0,0.05,862,0.6313,-0.0012,0,282
Wed Feb 08 2023,SPXW230208C03760000,170.34,0,389.3,399.5,0,0,0.9989,0,4,3760.00,SPXW230208P03760000,0.05,-0.075,0,0.05,341,0.6518,-0.0012,0,4336
Wed Feb 08 2023,SPXW230208C03770000,406.2,65.75,379.3,389.5,40,0,0.9988,0,42,3770.00,SPXW230208P03770000,0.05,-0.075,0,0.05,64,0.6587,-0.0013,0,115
Wed Feb 08 2023,SPXW230208C03775000,273.33,0,377.7,384.5,0,0,0.9988,0,17,3775.00,SPXW230208P03775000,0.05,-0.075,0,0.05,11,0.6509,-0.0013,0,187
Wed Feb 08 2023,SPXW230208C03780000,323.4,0,372.7,379.5,0,0,0.9988,0,47,3780.00,SPXW230208P03780000,0.05,-0.075,0,0.05,223,0.62,-0.0013,0,59
Wed Feb 08 2023,SPXW230208C03785000,314.5,0,364.1,374.5,0,0,0.9988,0,10,3785.00,SPXW230208P03785000,0.05,-0.075,0,0.05,125,0.612,-0.0014,0,99
Wed Feb 08 2023,SPXW230208C03790000,364.67,44.17,362.8,369.5,1,0,0.9987,0,30,3790.00,SPXW230208P03790000,0.05,-0.075,0,0.05,623,0.604,-0.0014,0,210
Wed Feb 08 2023,SPXW230208C03795000,0,0,353.8,364.5,0,0,0.9987,0,0,3795.00,SPXW230208P03795000,0.05,-0.075,0,0.05,30,0.5961,-0.0014,0,900
Wed Feb 08 2023,SPXW230208C03800000,354.88,44.38,348.8,359.5,5,0,0.9987,0,100,3800.00,SPXW230208P03800000,0.05,-0.075,0,0.05,4900,0.588,-0.0014,0,2715
Wed Feb 08 2023,SPXW230208C03805000,330,0,347.8,354.5,0,0,0.9986,0,6,3805.00,SPXW230208P03805000,0.05,-0.075,0,0.05,60,0.5803,-0.0015,0,96
Wed Feb 08 2023,SPXW230208C03810000,344.97,44.47,342.8,349.5,1,0,0.9986,0,52,3810.00,SPXW230208P03810000,0.05,-0.075,0,0.05,84,0.5724,-0.0015,0,401
Wed Feb 08 2023,SPXW230208C03815000,0,0,337.8,344.5,0,0,0.9986,0,0,3815.00,SPXW230208P03815000,0.05,-0.075,0,0.1,53,0.564,-0.0016,0,177
Wed Feb 08 2023,SPXW230208C03820000,132.51,0,332.8,339.5,0,0,0.9985,0,15,3820.00,SPXW230208P03820000,0.05,-0.075,0,0.1,50,0.5561,-0.0016,0,391
Wed Feb 08 2023,SPXW230208C03825000,342.17,0,327.8,334.5,0,0,0.9985,0,10,3825.00,SPXW230208P03825000,0.05,-0.075,0.05,0.1,312,0.5482,-0.0016,0,875
Wed Feb 08 2023,SPXW230208C03830000,318.36,37.86,322.8,329.5,4,0,0.9984,0,84,3830.00,SPXW230208P03830000,0.05,-0.075,0,0.1,19,0.5403,-0.0017,0,513
Wed Feb 08 2023,SPXW230208C03835000,215.21,0,317.8,324.5,0,0,0.9984,0,1,3835.00,SPXW230208P03835000,0.05,-0.075,0,0.1,193,0.5324,-0.0017,0,371
Wed Feb 08 2023,SPXW230208C03840000,305.3,34.8,312.8,319.5,1,0,0.9984,0,83,3840.00,SPXW230208P03840000,0.05,-0.075,0,0.1,28,0.5244,-0.0018,0,213
Wed Feb 08 2023,SPXW230208C03845000,232.36,0,307.8,314.5,0,0,0.9983,0,9,3845.00,SPXW230208P03845000,0.05,-0.1,0.05,0.1,66,0.5165,-0.0018,0,140
Wed Feb 08 2023,SPXW230208C03850000,298.23,37.73,302.8,309.5,8,0,0.9982,0.0001,87,3850.00,SPXW230208P03850000,0.05,-0.1,0,0.1,220,0.5086,-0.0019,0,345
Wed Feb 08 2023,SPXW230208C03855000,261.6,6.1,297.8,304.5,7,0,0.9982,0.0001,3,3855.00,SPXW230208P03855000,0.1,-0.05,0,0.1,22,0.5007,-0.0019,0.0001,135
Wed Feb 08 2023,SPXW230208C03860000,259.4,0,292.8,299.5,0,0,0.9981,0.0001,55,3860.00,SPXW230208P03860000,0.05,-0.1,0.05,0.1,46,0.4928,-0.002,0.0001,332
Wed Feb 08 2023,SPXW230208C03865000,268.71,23.21,287.8,294.6,1,0,0.9981,0.0001,0,3865.00,SPXW230208P03865000,0.08,-0.07,0.05,0.1,42,0.4848,-0.002,0.0001,139
Wed Feb 08 2023,SPXW230208C03870000,273.62,33.12,282.8,289.6,54,0,0.998,0.0001,44,3870.00,SPXW230208P03870000,0.07,-0.08,0.05,0.1,22,0.4769,-0.0021,0.0001,239
Wed Feb 08 2023,SPXW230208C03875000,270.67,35.17,277.8,284.6,7,0,0.9979,0.0001,38,3875.00,SPXW230208P03875000,0.07,-0.08,0.05,0.1,3,0.469,-0.0022,0.0001,483
Wed Feb 08 2023,SPXW230208C03880000,262.4,31.9,272.8,279.6,2,0,0.9978,0.0001,43,3880.00,SPXW230208P03880000,0.05,-0.1,0.05,0.1,14,0.4611,-0.0023,0.0001,268
Wed Feb 08 2023,SPXW230208C03885000,237.63,0,267.8,274.6,0,0,0.9978,0.0001,17,3885.00,SPXW230208P03885000,0.07,-0.08,0.05,0.1,31,0.4705,-0.0024,0.0001,689
Wed Feb 08 2023,SPXW230208C03890000,265.4,44.85,265.4,267.6,7,0,0.9977,0.0001,15,3890.00,SPXW230208P03890000,0.07,-0.05,0.05,0.1,31,0.4623,-0.0025,0.0001,110
Wed Feb 08 2023,SPXW230208C03895000,249.88,34.33,260.4,262.6,3,0,0.9976,0.0001,1,3895.00,SPXW230208P03895000,0.07,-0.05,0.05,0.1,30,0.4542,-0.0026,0.0001,183
Wed Feb 08 2023,SPXW230208C03900000,245.4,34.8,255.4,257.6,4,0,0.9975,0.0001,86,3900.00,SPXW230208P03900000,0.07,-0.05,0.05,0.1,3100,0.4587,-0.0026,0.0001,3717
Wed Feb 08 2023,SPXW230208C03905000,263.53,57.93,250.4,252.6,1,0,0.9974,0.0001,36,3905.00,SPXW230208P03905000,0.07,-0.05,0.05,0.1,142,0.4507,-0.0028,0.0001,635
Wed Feb 08 2023,SPXW230208C03910000,194.28,-6.32,245.4,247.6,1,0,0.9972,0.0001,77,3910.00,SPXW230208P03910000,0.1,-0.05,0.05,0.1,567,0.4423,-0.0029,0.0001,396
Wed Feb 08 2023,SPXW230208C03915000,201.38,5.78,240.4,242.6,3,0.4156,0.9971,0.0001,25,3915.00,SPXW230208P03915000,0.07,-0.075,0.05,0.1,896,0.4339,-0.003,0.0001,1433
Wed Feb 08 2023,SPXW230208C03920000,187,-3.6,235.4,237.6,10,0.3577,0.997,0.0001,84,3920.00,SPXW230208P03920000,0.1,-0.075,0.05,0.1,179,0.4255,-0.0032,0.0001,209
Wed Feb 08 2023,SPXW230208C03925000,197.4,0,230.4,232.6,0,0.3987,0.9968,0.0001,76,3925.00,SPXW230208P03925000,0.07,-0.105,0.05,0.1,764,0.4172,-0.0033,0.0001,484
Wed Feb 08 2023,SPXW230208C03930000,201.63,0,225.4,227.6,0,0.3903,0.9966,0.0001,147,3930.00,SPXW230208P03930000,0.07,-0.13,0.05,0.1,121,0.4087,-0.0035,0.0001,398
Wed Feb 08 2023,SPXW230208C03935000,169.64,-5.96,220.4,222.6,2,0.3819,0.9964,0.0001,8,3935.00,SPXW230208P03935000,0.15,-0.1,0.05,0.1,1085,0.4003,-0.0037,0.0001,514
Wed Feb 08 2023,SPXW230208C03940000,164.66,-5.94,215.4,217.5,2,0.3735,0.9962,0.0001,61,3940.00,SPXW230208P03940000,0.1,-0.125,0.05,0.1,1761,0.3919,-0.0039,0.0001,410
Wed Feb 08 2023,SPXW230208C03945000,168.1,0,210.4,212.6,0,0.3651,0.996,0.0001,21,3945.00,SPXW230208P03945000,0.1,-0.15,0.05,0.1,147,0.3835,-0.0041,0.0001,336
Wed Feb 08 2023,SPXW230208C03950000,205.78,45.83,205.4,207.6,18,0.3567,0.9958,0.0002,126,3950.00,SPXW230208P03950000,0.1,-0.175,0.05,0.15,3040,0.3751,-0.0044,0.0002,2076
Wed Feb 08 2023,SPXW230208C03955000,200.73,45.78,200.4,202.6,2,0.2994,0.9955,0.0002,16,3955.00,SPXW230208P03955000,0.1,-0.2,0.05,0.15,526,0.3667,-0.0046,0.0002,3782
Wed Feb 08 2023,SPXW230208C03960000,185.5,35.45,195.4,197.6,1,0.291,0.9952,0.0002,28,3960.00,SPXW230208P03960000,0.1,-0.25,0.05,0.15,6120,0.3582,-0.0049,0.0002,405
Wed Feb 08 2023,SPXW230208C03965000,189.65,44.6,190.5,192.6,20,0.2827,0.9949,0.0002,59,3965.00,SPXW230208P03965000,0.11,-0.29,0.05,0.15,1030,0.3657,-0.0052,0.0002,4382
Wed Feb 08 2023,SPXW230208C03970000,196.77,56.62,185.5,187.6,6,0.2743,0.9945,0.0002,134,3970.00,SPXW230208P03970000,0.15,-0.325,0.05,0.15,1067,0.3569,-0.0056,0.0002,573
Wed Feb 08 2023,SPXW230208C03975000,190.53,55.28,180.5,182.6,15,0.3355,0.9941,0.0002,18,3975.00,SPXW230208P03975000,0.15,-0.425,0.1,0.15,1645,0.3478,-0.006,0.0002,3910
Wed Feb 08 2023,SPXW230208C03980000,168.77,38.42,175.5,177.6,10,0.2576,0.9937,0.0002,44,3980.00,SPXW230208P03980000,0.1,-0.575,0.1,0.2,7601,0.3394,-0.0064,0.0002,778
Wed Feb 08 2023,SPXW230208C03985000,171.19,45.74,170.5,172.6,51,0.3322,0.9932,0.0003,70,3985.00,SPXW230208P03985000,0.1,-0.75,0.1,0.2,2086,0.3366,-0.0069,0.0003,2042
Wed Feb 08 2023,SPXW230208C03990000,158.74,38.09,165.5,167.6,15,0.3094,0.9926,0.0003,820,3990.00,SPXW230208P03990000,0.12,-0.85,0.1,0.2,1681,0.3277,-0.0075,0.0003,2079
Wed Feb 08 2023,SPXW230208C03995000,170.49,54.64,160.5,162.6,19,0.3142,0.992,0.0003,33,3995.00,SPXW230208P03995000,0.12,-1.08,0.1,0.2,1067,0.3184,-0.0081,0.0003,398
Wed Feb 08 2023,SPXW230208C04000000,172,60.8,155.5,157.6,43,0.3052,0.9914,0.0004,1443,4000.00,SPXW230208P04000000,0.15,-1.3,0.1,0.2,9538,0.3145,-0.0088,0.0004,2158
Wed Feb 08 2023,SPXW230208C04005000,108.36,1.96,150.5,152.7,25,0.2962,0.9906,0.0004,53,4005.00,SPXW230208P04005000,0.15,-1.55,0.1,0.2,939,0.3099,-0.0095,0.0004,266
Wed Feb 08 2023,SPXW230208C04010000,147,45.25,145.5,147.7,12,0.2745,0.9898,0.0004,58,4010.00,SPXW230208P04010000,0.15,-1.95,0.15,0.2,1293,0.3007,-0.0104,0.0004,1096
Wed Feb 08 2023,SPXW230208C04015000,132.55,35.4,140.5,142.7,31,0.2782,0.9888,0.0005,97,4015.00,SPXW230208P04015000,0.15,-2.3,0.15,0.25,1072,0.2955,-0.0113,0.0005,321
Wed Feb 08 2023,SPXW230208C04020000,137.05,44.45,135.6,137.7,40,0.257,0.9878,0.0005,118,4020.00,SPXW230208P04020000,0.18,-2.72,0.15,0.25,3314,0.2824,-0.0124,0.0005,447
Wed Feb 08 2023,SPXW230208C04025000,134.47,46.37,130.6,132.7,20,0.2773,0.9865,0.0006,122,4025.00,SPXW230208P04025000,0.2,-3.2,0.15,0.25,4877,0.2806,-0.0136,0.0006,1851
Wed Feb 08 2023,SPXW230208C04030000,131.42,47.82,125.6,127.7,32,0.2678,0.9852,0.0006,110,4030.00,SPXW230208P04030000,0.22,-3.7,0.2,0.25,3638,0.2743,-0.015,0.0006,638
Wed Feb 08 2023,SPXW230208C04035000,76.08,-3.17,120.6,122.8,8,0.2508,0.9836,0.0007,80,4035.00,SPXW230208P04035000,0.28,-4.3,0.2,0.3,2659,0.2677,-0.0165,0.0007,518
Wed Feb 08 2023,SPXW230208C04040000,121.52,46.57,115.7,117.8,87,0.2488,0.9818,0.0008,67,4040.00,SPXW230208P04040000,0.26,-4.9,0.25,0.35,3625,0.2634,-0.0183,0.0008,723
Wed Feb 08 2023,SPXW230208C04045000,100.36,29.61,110.7,112.8,35,0.2509,0.9797,0.0009,59,4045.00,SPXW230208P04045000,0.3,-5.8,0.3,0.4,1902,0.2535,-0.0204,0.0009,326
Wed Feb 08 2023,SPXW230208C04050000,109.94,43.24,105.7,107.9,127,0.2356,0.9772,0.001,2621,4050.00,SPXW230208P04050000,0.36,-6.55,0.3,0.4,10114,0.2505,-0.0229,0.001,2477
Wed Feb 08 2023,SPXW230208C04055000,91.09,28.44,100.7,102.9,41,0.2358,0.9744,0.0012,129,4055.00,SPXW230208P04055000,0.44,-7.56,0.35,0.45,2145,0.2423,-0.0258,0.0011,436
Wed Feb 08 2023,SPXW230208C04060000,108.65,50,95.9,98,65,0.2039,0.971,0.0013,95,4060.00,SPXW230208P04060000,0.47,-8.5,0.5,0.55,4514,0.2377,-0.0292,0.0013,663
Wed Feb 08 2023,SPXW230208C04065000,90.94,36.14,91,92.3,749,0.211,0.9669,0.0015,57,4065.00,SPXW230208P04065000,0.57,-9.55,0.55,0.65,3640,0.2322,-0.0332,0.0015,945
Wed Feb 08 2023,SPXW230208C04070000,88.97,37.87,86,87.7,65,0.2008,0.9619,0.0017,238,4070.00,SPXW230208P04070000,0.7,-10.75,0.65,0.75,4041,0.2288,-0.0382,0.0017,823
Wed Feb 08 2023,SPXW230208C04075000,81.22,33.62,81.2,82.5,899,0.2056,0.956,0.002,305,4075.00,SPXW230208P04075000,0.8,-12.1,0.7,0.85,6413,0.2229,-0.0441,0.002,1116
Wed Feb 08 2023,SPXW230208C04080000,76,31.85,76.4,77.6,463,0.2062,0.9487,0.0023,181,4080.00,SPXW230208P04080000,0.95,-13.42,0.9,1,4412,0.2196,-0.0514,0.0023,693
Wed Feb 08 2023,SPXW230208C04085000,72.04,31.14,71.9,72.8,497,0.2044,0.9398,0.0026,252,4085.00,SPXW230208P04085000,1.15,-15.05,1.05,1.2,2399,0.2139,-0.0603,0.0026,402
Wed Feb 08 2023,SPXW230208C04090000,68.5,30.85,67,68,1399,0.2007,0.929,0.003,311,4090.00,SPXW230208P04090000,1.35,-16.5,1.3,1.45,4063,0.21,-0.0711,0.003,357
Wed Feb 08 2023,SPXW230208C04095000,62.64,27.94,62.4,63.3,673,0.2005,0.9158,0.0035,457,4095.00,SPXW230208P04095000,1.77,-18.23,1.6,1.65,3287,0.2069,-0.0843,0.0035,342
Wed Feb 08 2023,SPXW230208C04100000,57.54,25.89,57.7,58.6,5700,0.1979,0.8999,0.004,2880,4100.00,SPXW230208P04100000,2.02,-19.9,1.95,2.1,11762,0.2029,-0.1002,0.004,2625
Wed Feb 08 2023,SPXW230208C04105000,52.02,23.07,53.2,54.1,2634,0.1972,0.8809,0.0046,124,4105.00,SPXW230208P04105000,2.5,-21.75,2.4,2.55,2244,0.2021,-0.1192,0.0046,529
Wed Feb 08 2023,SPXW230208C04110000,49.1,22.75,48.7,49.6,1980,0.1952,0.8585,0.0053,339,4110.00,SPXW230208P04110000,2.98,-23.5,2.9,3.1,4531,0.1991,-0.1416,0.0053,531
Wed Feb 08 2023,SPXW230208C04115000,44.2,20.35,44.4,45.3,1451,0.194,0.8324,0.006,348,4115.00,SPXW230208P04115000,3.7,-25.36,3.5,3.7,3581,0.197,-0.1677,0.006,312
Wed Feb 08 2023,SPXW230208C04120000,40.25,18.7,40.2,41.1,2239,0.193,0.8026,0.0067,532,4120.00,SPXW230208P04120000,4.49,-27.25,4.4,4.5,3386,0.1948,-0.1975,0.0066,431
Wed Feb 08 2023,SPXW230208C04125000,36.25,16.95,36.2,37.1,3459,0.1911,0.7689,0.0074,775,4125.00,SPXW230208P04125000,5.47,-29.2,5.3,5.5,3585,0.1935,-0.2312,0.0074,1374
Wed Feb 08 2023,SPXW230208C04130000,33.4,16.1,32.3,33.2,2622,0.1904,0.7316,0.008,373,4130.00,SPXW230208P04130000,6.55,-31.05,6.4,6.6,4394,0.1919,-0.2685,0.008,463
Wed Feb 08 2023,SPXW230208C04135000,27.72,12.32,28.6,29.5,2487,0.1897,0.6909,0.0086,403,4135.00,SPXW230208P04135000,7.93,-32.3,7.7,8,1423,0.1905,-0.3092,0.0086,216
Wed Feb 08 2023,SPXW230208C04140000,25.2,11.5,25.4,25.9,4254,0.1876,0.6472,0.0091,394,4140.00,SPXW230208P04140000,9.58,-34.9,9.2,9.5,3838,0.1897,-0.3529,0.0091,207
Wed Feb 08 2023,SPXW230208C04145000,21.4,9.3,22.2,22.7,2595,0.1866,0.6011,0.0095,214,4145.00,SPXW230208P04145000,11.44,-35.7,11,11.3,2884,0.1892,-0.399,0.0095,147
Wed Feb 08 2023,SPXW230208C04150000,19.4,7.95,19.4,19.7,12734,0.1875,0.5532,0.0098,2719,4150.00,SPXW230208P04150000,13.2,-37.45,13,13.3,3726,0.1882,-0.4469,0.0098,1187
Wed Feb 08 2023,SPXW230208C04155000,16.9,6.68,16.7,17,4552,0.1866,0.5041,0.0099,722,4155.00,SPXW230208P04155000,15.7,-38.68,15.3,15.6,1262,0.1879,-0.496,0.0099,92
Wed Feb 08 2023,SPXW230208C04160000,14.13,5.1,14.2,14.5,5049,0.1863,0.4546,0.0099,1849,4160.00,SPXW230208P04160000,18,-39.85,17.8,18.1,1745,0.187,-0.5455,0.0099,238
Wed Feb 08 2023,SPXW230208C04165000,11.95,4.4,12,12.3,3806,0.186,0.4054,0.0097,330,4165.00,SPXW230208P04165000,20.93,-41.15,20.6,20.9,910,0.1868,-0.5948,0.0097,215
Wed Feb 08 2023,SPXW230208C04170000,10.1,3.4,10,10.3,5752,0.1852,0.3572,0.0094,701,4170.00,SPXW230208P04170000,22.5,-43.9,23.5,24,906,0.1879,-0.6429,0.0094,289
Wed Feb 08 2023,SPXW230208C04175000,8.2,3.1,8.3,8.5,8273,0.1846,0.3108,0.009,1898,4175.00,SPXW230208P04175000,27.5,-43.05,26.7,27.3,790,0.1867,-0.6893,0.0089,219
Wed Feb 08 2023,SPXW230208C04180000,6.9,2,6.7,7,9576,0.1842,0.2669,0.0084,809,4180.00,SPXW230208P04180000,26.14,-48.66,30.1,31.3,386,0.1858,-0.7332,0.0084,138
Wed Feb 08 2023,SPXW230208C04185000,5.4,1.45,5.4,5.6,3855,0.1829,0.226,0.0077,364,4185.00,SPXW230208P04185000,33.59,-45.61,33.5,35.1,176,0.1863,-0.7742,0.0077,42
Wed Feb 08 2023,SPXW230208C04190000,4.41,0.74,4.3,4.5,4237,0.1833,0.1887,0.0069,818,4190.00,SPXW230208P04190000,31.86,-51.74,37.4,38.9,129,0.1861,-0.8115,0.0069,34
Wed Feb 08 2023,SPXW230208C04195000,3.4,0.4,3.3,3.5,2835,0.1824,0.1553,0.0062,195,4195.00,SPXW230208P04195000,43.82,-44.23,41.7,42.8,202,0.1836,-0.8449,0.0061,36
Wed Feb 08 2023,SPXW230208C04200000,2.62,-0.05,2.55,2.7,23322,0.18,0.1259,0.0054,4617,4200.00,SPXW230208P04200000,48.07,-44.53,46,46.9,429,0.1838,-0.8742,0.0054,134
